iteration,score,best_so_far
0,1.2537857258748144,1.2537857258748144
1,1.3242571319056253,1.2537857258748144
2,1.3081478607575125,1.2537857258748144
3,1.3698435116809808,1.2537857258748144
4,1.2898905079036327,1.2537857258748144
5,1.2750748503322407,1.2537857258748144
6,1.2156363631651543,1.2156363631651543
7,1.3773933690841338,1.2156363631651543
8,1.4007081396597048,1.2156363631651543
9,1.2504586701788811,1.2156363631651543
10,1.422463073947595,1.2156363631651543
11,1.2260745886653144,1.2156363631651543
12,1.3044684083047364,1.2156363631651543
13,1.247732636430236,1.2156363631651543
14,1.2635302384456961,1.2156363631651543
15,1.6348237619646124,1.2156363631651543
16,1.2852395463032718,1.2156363631651543
17,1.4202902340818773,1.2156363631651543
18,1.2248755408592127,1.2156363631651543
19,1.2251604088592047,1.2156363631651543
20,1.4331164871550766,1.2156363631651543
21,1.2158351363852995,1.2156363631651543
22,1.2569031601952692,1.2156363631651543
23,1.2798763094849297,1.2156363631651543
24,1.2872824808866337,1.2156363631651543
25,1.408995511048938,1.2156363631651543
26,1.2112506588366312,1.2112506588366312
27,1.2226966544418298,1.2112506588366312
28,1.210641097836003,1.210641097836003
29,1.2232466410600908,1.210641097836003
30,1.4062670740348227,1.210641097836003
31,1.3760899690172412,1.210641097836003
32,1.2177761197046413,1.210641097836003
33,1.1930358543457735,1.1930358543457735
34,1.2084216584054757,1.1930358543457735
35,1.3423914297593835,1.1930358543457735
36,1.2348973167550186,1.1930358543457735
37,1.191093216735131,1.191093216735131
38,1.2138017884086292,1.191093216735131
39,1.3197202965594765,1.191093216735131
40,1.2188224661683413,1.191093216735131
41,1.2039557624620705,1.191093216735131
42,1.225309618777565,1.191093216735131
43,1.215717424151231,1.191093216735131
44,1.2068238068919372,1.191093216735131
45,1.3767685538048289,1.191093216735131
46,1.2261733426730639,1.191093216735131
47,1.197135943112367,1.191093216735131
48,1.2055152028940601,1.191093216735131
49,1.2843726015991868,1.191093216735131
50,1.2379779725063589,1.191093216735131
51,1.8884948064295555,1.191093216735131
52,1.268693411414852,1.191093216735131
53,1.2038016832140606,1.191093216735131
54,1.2543489608815115,1.191093216735131
55,1.2205688030447543,1.191093216735131
56,1.226578396769831,1.191093216735131
57,1.2144301600536498,1.191093216735131
58,1.3005203037651725,1.191093216735131
59,1.2157513533706619,1.191093216735131
60,1.2434702649728646,1.191093216735131
61,1.2528796477593438,1.191093216735131
62,1.2403008079071491,1.191093216735131
63,1.251290322402918,1.191093216735131
64,1.2345740961449998,1.191093216735131
65,1.1914980641000643,1.191093216735131
66,1.221681615243723,1.191093216735131
67,1.3742602047574441,1.191093216735131
68,1.2054262618754021,1.191093216735131
69,1.256824268899824,1.191093216735131
70,1.2023795424674792,1.191093216735131
71,1.2452972883481388,1.191093216735131
72,1.2083910517392138,1.191093216735131
73,1.2187660591100953,1.191093216735131
74,1.2239693213369465,1.191093216735131
75,1.203887110100325,1.191093216735131
76,1.2345814141248121,1.191093216735131
77,1.2179824751169193,1.191093216735131
78,1.2064466528880053,1.191093216735131
79,1.2527079345589927,1.191093216735131
80,1.202847800160107,1.191093216735131
81,1.2326931508684453,1.191093216735131
82,1.2323619844907023,1.191093216735131
83,1.2134934057966882,1.191093216735131
84,1.2336034679310661,1.191093216735131
85,1.18630668983923,1.18630668983923
86,1.4087535667122306,1.18630668983923
87,1.2532583873328385,1.18630668983923
88,1.241183391526679,1.18630668983923
89,1.221729888473019,1.18630668983923
90,1.2216757422965445,1.18630668983923
91,1.1978212667169086,1.18630668983923
92,1.2011464237363279,1.18630668983923
93,1.1984216661484923,1.18630668983923
94,1.2919249445550434,1.18630668983923
95,1.2417463564220694,1.18630668983923
96,1.2243534151002473,1.18630668983923
97,1.2365636529191104,1.18630668983923
98,1.208165696359609,1.18630668983923
99,1.2093825327541996,1.18630668983923
