iteration,score,best_so_far
0,1.279235883981887,1.279235883981887
1,1.354972044100565,1.279235883981887
2,1.1536341552113225,1.1536341552113225
3,1.5815458476340574,1.1536341552113225
4,1.107667193699274,1.107667193699274
5,1.0911697377310345,1.0911697377310345
6,1.1639452516797615,1.0911697377310345
7,1.2700619313191768,1.0911697377310345
8,1.5246940942494458,1.0911697377310345
9,1.130989494927504,1.0911697377310345
10,1.36929936791787,1.0911697377310345
11,1.083422576928862,1.083422576928862
12,1.5991587974230776,1.083422576928862
13,1.1255842876477287,1.083422576928862
14,1.1110961899954832,1.083422576928862
15,1.2701763808674664,1.083422576928862
16,1.3271695137380817,1.083422576928862
17,1.082413775653739,1.082413775653739
18,1.3240110688740998,1.082413775653739
19,1.1411688383441871,1.082413775653739
20,1.2409433439775353,1.082413775653739
21,1.161544460558601,1.082413775653739
22,1.0813948484378366,1.0813948484378366
23,1.1884030418754628,1.0813948484378366
24,1.1686768097179854,1.0813948484378366
25,1.2820806206843702,1.0813948484378366
26,1.305293265441878,1.0813948484378366
27,1.2777501499942352,1.0813948484378366
28,1.2287178879977931,1.0813948484378366
29,1.1130817623612834,1.0813948484378366
30,1.0901273654375476,1.0813948484378366
31,1.045490182088358,1.045490182088358
32,1.1131845781686185,1.045490182088358
33,1.1058161520404595,1.045490182088358
34,1.1556736720181913,1.045490182088358
35,1.1866290367178565,1.045490182088358
36,1.1141541171364666,1.045490182088358
37,1.7519565957172503,1.045490182088358
38,1.1372467392761296,1.045490182088358
39,1.2464781168750276,1.045490182088358
40,1.1513875988459745,1.045490182088358
41,1.1746003116710069,1.045490182088358
42,1.304056543567822,1.045490182088358
43,1.4772986023285222,1.045490182088358
44,1.3595269611059841,1.045490182088358
45,1.3815109531061773,1.045490182088358
46,1.091896073164959,1.045490182088358
47,1.1799886963760011,1.045490182088358
48,1.187237177425687,1.045490182088358
49,1.1075170353367156,1.045490182088358
50,1.1940513788906089,1.045490182088358
51,1.2224729638441196,1.045490182088358
52,1.208730130050194,1.045490182088358
53,1.1842559425561998,1.045490182088358
54,1.3933550926209568,1.045490182088358
55,1.2681692181153459,1.045490182088358
56,1.1923276467861268,1.045490182088358
57,1.075783219214214,1.045490182088358
58,1.1839377665096158,1.045490182088358
59,1.0919828429877767,1.045490182088358
60,1.084580034204217,1.045490182088358
61,1.2916847126650508,1.045490182088358
62,1.0836599975167405,1.045490182088358
63,1.1658378361492037,1.045490182088358
64,1.1511449454914258,1.045490182088358
65,1.275762195041848,1.045490182088358
66,1.177662395331103,1.045490182088358
67,1.1969875956748617,1.045490182088358
68,1.2772483628142506,1.045490182088358
69,1.0965702193349378,1.045490182088358
70,1.3688387404173301,1.045490182088358
71,1.193011711399918,1.045490182088358
72,1.1183372216558862,1.045490182088358
73,1.0847716715755922,1.045490182088358
74,1.260713897577973,1.045490182088358
75,1.1231276417842322,1.045490182088358
76,1.1314939644948991,1.045490182088358
77,1.1471745892905536,1.045490182088358
78,1.427853989122741,1.045490182088358
79,1.232434515694519,1.045490182088358
80,1.1841024824715365,1.045490182088358
81,1.1734890969497986,1.045490182088358
82,1.2748612603678253,1.045490182088358
83,1.156586331230798,1.045490182088358
84,1.2717940174611961,1.045490182088358
85,1.232196928210219,1.045490182088358
86,1.0751804322408836,1.045490182088358
87,1.2064556028617253,1.045490182088358
88,1.1913582194916033,1.045490182088358
89,1.1308077616367902,1.045490182088358
90,1.1720645604230036,1.045490182088358
91,1.1008805902845076,1.045490182088358
92,1.1740201947757258,1.045490182088358
93,1.1037342407272286,1.045490182088358
94,1.2178908493901017,1.045490182088358
95,1.2763756956342365,1.045490182088358
96,1.2322663404827898,1.045490182088358
97,1.2077579496145248,1.045490182088358
98,1.144751450101564,1.045490182088358
99,1.3003116120700338,1.045490182088358
