iter,params,score,pred_mu,pred_std
0,"{'models__learning_rate': 0.1302171277662968, 'models__depth': np.int64(6), 'models__iterations': np.int64(72), 'models__l2_leaf_reg': np.int64(5), 'models__random_strength': 6.262085287362281, 'models__subsample': 0.4803180122964128}",1.2495166825013129,,
1,"{'models__learning_rate': 0.06021712776629678, 'models__depth': np.int64(9), 'models__iterations': np.int64(197), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 1.2670852873622818, 'models__subsample': 0.7803180122964128}",1.311186820591166,1.3111868204600474,1.0000000413701846e-05
2,"{'models__learning_rate': 0.09521712776629676, 'models__depth': np.int64(7), 'models__iterations': np.int64(259), 'models__l2_leaf_reg': np.int64(7), 'models__random_strength': 3.7645852873622814, 'models__subsample': 0.6303180122964127}",1.272303125037935,1.2723031249107049,1.0000000413701846e-05
3,"{'models__learning_rate': 0.025217127766296775, 'models__depth': np.int64(4), 'models__iterations': np.int64(134), 'models__l2_leaf_reg': np.int64(3), 'models__random_strength': 8.759585287362281, 'models__subsample': 0.9303180122964128}",1.3296598028580082,1.3296598027250421,1.0000000413701846e-05
4,"{'models__learning_rate': 0.04271712776629678, 'models__depth': np.int64(8), 'models__iterations': np.int64(228), 'models__l2_leaf_reg': np.int64(6), 'models__random_strength': 5.013335287362281, 'models__subsample': 0.4053180122964128}",1.2620642881701107,1.2620642880439041,1.0000000413701846e-05
5,"{'models__learning_rate': 0.11271712776629676, 'models__depth': np.int64(5), 'models__iterations': np.int64(103), 'models__l2_leaf_reg': np.int64(2), 'models__random_strength': 0.01833528736228168, 'models__subsample': 0.7053180122964128}",1.2434572683601282,1.2434572682357823,1.0000000413701846e-05
6,"{'models__learning_rate': 0.07771712776629677, 'models__depth': np.int64(6), 'models__iterations': np.int64(166), 'models__l2_leaf_reg': np.int64(9), 'models__random_strength': 7.510835287362282, 'models__subsample': 0.8553180122964128}",1.1842643174748944,1.1842643173564678,1.0000000413701846e-05
7,"{'models__learning_rate': 0.14771712776629678, 'models__depth': np.int64(10), 'models__iterations': np.int64(291), 'models__l2_leaf_reg': np.int64(4), 'models__random_strength': 2.5158352873622816, 'models__subsample': 0.5553180122964128}",1.3648868750107859,1.3648868748742973,1.0000000413701846e-05
8,"{'models__learning_rate': 0.016467127766296778, 'models__depth': np.int64(8), 'models__iterations': np.int64(150), 'models__l2_leaf_reg': np.int64(2), 'models__random_strength': 1.8914602873622817, 'models__subsample': 0.5928180122964127}",1.3666829769020046,1.3666829767653361,1.0000000413701846e-05
9,"{'models__learning_rate': 0.08646712776629677, 'models__depth': np.int64(4), 'models__iterations': np.int64(275), 'models__l2_leaf_reg': np.int64(7), 'models__random_strength': 6.886460287362282, 'models__subsample': 0.8928180122964128}",1.2012522752245065,1.2012522751043813,1.0000000413701846e-05
10,"{'models__learning_rate': 0.01, 'models__depth': np.int64(3), 'models__iterations': np.int64(50), 'models__l2_leaf_reg': np.int64(1), 'models__random_strength': 7.290029192928567, 'models__subsample': 0.4}",1.7560316970563283,1.7560316968807252,1.0000000413701846e-05
11,"{'models__learning_rate': 0.09500114717524352, 'models__depth': np.int64(5), 'models__iterations': np.int64(209), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 8.914062286615497, 'models__subsample': 0.9111493652444941}",1.211810608869727,1.2118106087485456,1.0000000413701846e-05
12,"{'models__learning_rate': 0.15, 'models__depth': np.int64(3), 'models__iterations': np.int64(300), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 10.0, 'models__subsample': 0.4}",1.256952310494891,1.2569523103691955,1.0000000413701846e-05
13,"{'models__learning_rate': 0.15, 'models__depth': np.int64(3), 'models__iterations': np.int64(50), 'models__l2_leaf_reg': np.int64(1), 'models__random_strength': 0.01, 'models__subsample': 1.0}",1.1973177286022272,1.1973177284824954,1.0000000413701846e-05
14,"{'models__learning_rate': 0.01, 'models__depth': np.int64(3), 'models__iterations': np.int64(300), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 10.0, 'models__subsample': 0.4}",1.4454107269310041,1.4454107258968723,1.0000000413701846e-05
15,"{'models__learning_rate': 0.0685274136562389, 'models__depth': np.int64(5), 'models__iterations': np.int64(188), 'models__l2_leaf_reg': np.int64(9), 'models__random_strength': 10.0, 'models__subsample': 0.9824144935417588}",1.1871347802678704,1.187134780149157,1.0000000413701846e-05
16,"{'models__learning_rate': 0.08042107371593578, 'models__depth': np.int64(5), 'models__iterations': np.int64(166), 'models__l2_leaf_reg': np.int64(8), 'models__random_strength': 10.0, 'models__subsample': 0.8934825291610049}",1.1883897223838005,1.1883897222668949,1.0000000413701846e-05
17,"{'models__learning_rate': 0.060352489951836445, 'models__depth': np.int64(6), 'models__iterations': np.int64(104), 'models__l2_leaf_reg': np.int64(9), 'models__random_strength': 3.3979619525543505, 'models__subsample': 0.9011054630997126}",1.2417907505995753,1.2417907504753964,1.0000000413701846e-05
18,"{'models__learning_rate': 0.06841830796140246, 'models__depth': np.int64(5), 'models__iterations': np.int64(224), 'models__l2_leaf_reg': np.int64(2), 'models__random_strength': 10.0, 'models__subsample': 0.8611141348882222}",1.2103824874213764,1.2103824873003382,1.0000000413701846e-05
19,"{'models__learning_rate': 0.08106083240558346, 'models__depth': np.int64(6), 'models__iterations': np.int64(152), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 10.0, 'models__subsample': 1.0}",1.2330061929746166,1.233006192851316,1.0000000413701846e-05
20,"{'models__learning_rate': 0.08428839645240883, 'models__depth': np.int64(3), 'models__iterations': np.int64(210), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 10.0, 'models__subsample': 1.0}",1.1611404042455646,1.1611404041347164,1.0000005964815199e-05
21,"{'models__learning_rate': 0.0931701285301921, 'models__depth': np.int64(3), 'models__iterations': np.int64(151), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 10.0, 'models__subsample': 1.0}",1.1617455799449317,1.1617455798295826,1.0000000413701846e-05
22,"{'models__learning_rate': 0.06845536897741956, 'models__depth': np.int64(3), 'models__iterations': np.int64(245), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 0.01, 'models__subsample': 1.0}",1.1984262953604228,1.19842629524058,1.0000000413701846e-05
23,"{'models__learning_rate': 0.107289820160056, 'models__depth': np.int64(3), 'models__iterations': np.int64(186), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 10.0, 'models__subsample': 1.0}",1.1638352864611319,1.1638352863460517,1.0000000413701846e-05
24,"{'models__learning_rate': 0.15, 'models__depth': np.int64(3), 'models__iterations': np.int64(213), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 10.0, 'models__subsample': 1.0}",1.1960052355724053,1.1960052354540216,9.999994862585412e-06
25,"{'models__learning_rate': 0.15, 'models__depth': np.int64(10), 'models__iterations': np.int64(50), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 10.0, 'models__subsample': 0.4}",1.4473594595845223,1.4473594594397865,1.0000000413701846e-05
26,"{'models__learning_rate': 0.15, 'models__depth': np.int64(3), 'models__iterations': np.int64(50), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 10.0, 'models__subsample': 0.4}",1.2495693007936532,1.2495693006686963,1.0000000413701846e-05
27,"{'models__learning_rate': 0.11174576669114976, 'models__depth': np.int64(6), 'models__iterations': np.int64(212), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 6.818308649129416, 'models__subsample': 0.9553466537769749}",1.208498831461636,1.208498831340879,1.0000000413701846e-05
28,"{'models__learning_rate': 0.10838403509679718, 'models__depth': np.int64(3), 'models__iterations': np.int64(160), 'models__l2_leaf_reg': np.int64(1), 'models__random_strength': 10.0, 'models__subsample': 1.0}",1.1910955604407079,1.1910955603215982,1.0000000413701846e-05
29,"{'models__learning_rate': 0.11546923101321521, 'models__depth': np.int64(3), 'models__iterations': np.int64(95), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 10.0, 'models__subsample': 1.0}",1.1639292490767994,1.1639292489604063,1.0000000413701846e-05
30,"{'models__learning_rate': 0.14346797941090697, 'models__depth': np.int64(6), 'models__iterations': np.int64(50), 'models__l2_leaf_reg': np.int64(2), 'models__random_strength': 10.0, 'models__subsample': 0.9311860681557889}",1.249536269873446,1.2495362697485184,9.999994862585412e-06
31,"{'models__learning_rate': 0.01, 'models__depth': np.int64(10), 'models__iterations': np.int64(50), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 6.133938545440422, 'models__subsample': 1.0}",1.8259015951207538,1.825901594938232,1.0000000413701846e-05
32,"{'models__learning_rate': 0.034816575223001356, 'models__depth': np.int64(7), 'models__iterations': np.int64(300), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 10.0, 'models__subsample': 0.7811801289175963}",1.2448820206397784,1.2448820205153344,1.000001151592547e-05
33,"{'models__learning_rate': 0.15, 'models__depth': np.int64(3), 'models__iterations': np.int64(50), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 10.0, 'models__subsample': 0.8375413258370314}",1.2525784198103063,1.252578419743113,1.0000000413701846e-05
