iteration,score,best_so_far
0,1.1869332047367571,1.1869332047367571
1,1.2487879548872076,1.1869332047367571
2,1.2107099458357362,1.1869332047367571
3,1.2821390480492696,1.1869332047367571
4,1.2159856359526502,1.1869332047367571
5,1.1930089542123694,1.1869332047367571
6,1.1789187709202935,1.1789187709202935
7,1.2838846220377285,1.1789187709202935
8,1.2965945046297092,1.1789187709202935
9,1.178258117467683,1.178258117467683
10,1.3383110607950224,1.178258117467683
11,1.1599351569781338,1.1599351569781338
12,1.1511224363808303,1.1511224363808303
13,1.2056811749942327,1.1511224363808303
14,1.2053701503150145,1.1511224363808303
15,1.2177367834830177,1.1511224363808303
16,1.1904935509289587,1.1511224363808303
17,1.2049636809976165,1.1511224363808303
18,1.1452517929635837,1.1452517929635837
19,1.246945906178502,1.1452517929635837
20,1.1539702172358959,1.1452517929635837
21,1.1756460608866026,1.1452517929635837
22,1.3122702533922446,1.1452517929635837
23,1.222199315276173,1.1452517929635837
24,1.13834114133462,1.13834114133462
25,1.2817082132780133,1.13834114133462
26,1.1386316529174,1.13834114133462
27,1.1387318710947196,1.13834114133462
28,1.1688033592563085,1.13834114133462
29,1.139692630939561,1.13834114133462
30,1.1329730252709604,1.1329730252709604
31,1.259705439814314,1.1329730252709604
32,1.163665635413219,1.1329730252709604
33,1.1582590276982467,1.1329730252709604
34,1.1363996627978146,1.1329730252709604
35,1.1409787459313518,1.1329730252709604
36,1.1424108317578086,1.1329730252709604
37,1.1347784262282967,1.1329730252709604
38,1.2086914453299646,1.1329730252709604
39,1.4301033632565785,1.1329730252709604
40,1.1442471056265096,1.1329730252709604
41,1.1427638147337966,1.1329730252709604
42,1.130002367631253,1.130002367631253
43,1.1395583170904307,1.130002367631253
44,1.1448570933301718,1.130002367631253
45,1.139859062364763,1.130002367631253
46,1.2752936847639982,1.130002367631253
47,1.128661532255964,1.128661532255964
48,1.1364892091653929,1.128661532255964
49,1.1438371583080171,1.128661532255964
50,1.149417756894696,1.128661532255964
51,1.1459956436352285,1.128661532255964
52,1.1363247731257802,1.128661532255964
53,1.163108409041002,1.128661532255964
54,1.1827057268801973,1.128661532255964
55,1.1385032903282053,1.128661532255964
56,1.15300448001685,1.128661532255964
57,1.1622383102749954,1.128661532255964
58,1.1627441216137744,1.128661532255964
59,1.130663519184804,1.128661532255964
60,1.1659401111544863,1.128661532255964
61,1.1489020861003805,1.128661532255964
62,1.1573512360072593,1.128661532255964
63,1.1951974451739575,1.128661532255964
64,1.136764163402462,1.128661532255964
65,1.1379141324905253,1.128661532255964
66,1.133855157250071,1.128661532255964
67,1.139176777290744,1.128661532255964
68,1.1263241122360885,1.1263241122360885
69,1.139652324191636,1.1263241122360885
70,1.1829179715713547,1.1263241122360885
71,1.129664470686331,1.1263241122360885
72,1.146569192877137,1.1263241122360885
73,1.1489509425835527,1.1263241122360885
74,1.2373304612347649,1.1263241122360885
75,1.1516725520511506,1.1263241122360885
76,1.1253311096668452,1.1253311096668452
77,1.1610179270290304,1.1253311096668452
78,1.260765341879357,1.1253311096668452
79,1.1321093187759013,1.1253311096668452
80,1.148391445976294,1.1253311096668452
81,1.130299104150117,1.1253311096668452
82,1.137831347621008,1.1253311096668452
83,1.1351790438232408,1.1253311096668452
84,1.1292830091181818,1.1253311096668452
85,1.1295903613929188,1.1253311096668452
86,1.1311154653162745,1.1253311096668452
87,1.156478520849188,1.1253311096668452
88,1.1462349265899803,1.1253311096668452
89,1.3263689308815467,1.1253311096668452
90,1.1291713311756904,1.1253311096668452
91,1.1292633397966807,1.1253311096668452
92,1.2056195493213309,1.1253311096668452
93,1.1343852160637915,1.1253311096668452
94,1.134804205463041,1.1253311096668452
95,1.2670251292548924,1.1253311096668452
96,1.1260410128977922,1.1253311096668452
97,1.1445926255269445,1.1253311096668452
98,1.1277991213195842,1.1253311096668452
99,1.1300017875621122,1.1253311096668452
