iter,params,score,pred_mu,pred_std
0,"{'models__learning_rate': 0.1302171277662968, 'models__depth': np.int64(6), 'models__iterations': np.int64(72), 'models__l2_leaf_reg': np.int64(5), 'models__random_strength': 6.262085287362281, 'models__subsample': 0.4803180122964128}",1.2248507984757788,,
1,"{'models__learning_rate': 0.06021712776629678, 'models__depth': np.int64(9), 'models__iterations': np.int64(197), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 1.2670852873622818, 'models__subsample': 0.7803180122964128}",1.3617202804017612,1.3617202802655892,1.0000000413701846e-05
2,"{'models__learning_rate': 0.09521712776629676, 'models__depth': np.int64(7), 'models__iterations': np.int64(259), 'models__l2_leaf_reg': np.int64(7), 'models__random_strength': 3.7645852873622814, 'models__subsample': 0.6303180122964127}",1.2545531438784854,1.2545531437530302,1.0000000413701846e-05
3,"{'models__learning_rate': 0.025217127766296775, 'models__depth': np.int64(4), 'models__iterations': np.int64(134), 'models__l2_leaf_reg': np.int64(3), 'models__random_strength': 8.759585287362281, 'models__subsample': 0.9303180122964128}",1.3537695600801474,1.3537695599447703,1.0000000413701846e-05
4,"{'models__learning_rate': 0.04271712776629678, 'models__depth': np.int64(8), 'models__iterations': np.int64(228), 'models__l2_leaf_reg': np.int64(6), 'models__random_strength': 5.013335287362281, 'models__subsample': 0.4053180122964128}",1.2834888840110776,1.2834888838827287,1.0000000413701846e-05
5,"{'models__learning_rate': 0.11271712776629676, 'models__depth': np.int64(5), 'models__iterations': np.int64(103), 'models__l2_leaf_reg': np.int64(2), 'models__random_strength': 0.01833528736228168, 'models__subsample': 0.7053180122964128}",1.265735779888475,1.2657357797619015,1.0000000413701846e-05
6,"{'models__learning_rate': 0.07771712776629677, 'models__depth': np.int64(6), 'models__iterations': np.int64(166), 'models__l2_leaf_reg': np.int64(9), 'models__random_strength': 7.510835287362282, 'models__subsample': 0.8553180122964128}",1.2007005577771066,1.2007005576570364,1.0000000413701846e-05
7,"{'models__learning_rate': 0.14771712776629678, 'models__depth': np.int64(10), 'models__iterations': np.int64(291), 'models__l2_leaf_reg': np.int64(4), 'models__random_strength': 2.5158352873622816, 'models__subsample': 0.5553180122964128}",1.3754272797221825,1.3754272795846396,1.0000000413701846e-05
8,"{'models__learning_rate': 0.016467127766296778, 'models__depth': np.int64(8), 'models__iterations': np.int64(150), 'models__l2_leaf_reg': np.int64(2), 'models__random_strength': 1.8914602873622817, 'models__subsample': 0.5928180122964127}",1.410100996087931,1.4101009959469206,1.0000000413701846e-05
9,"{'models__learning_rate': 0.08646712776629677, 'models__depth': np.int64(4), 'models__iterations': np.int64(275), 'models__l2_leaf_reg': np.int64(7), 'models__random_strength': 6.886460287362282, 'models__subsample': 0.8928180122964128}",1.2474543820189163,1.2474543818941708,1.0000000413701846e-05
10,"{'models__learning_rate': 0.13071664182176693, 'models__depth': np.int64(7), 'models__iterations': np.int64(102), 'models__l2_leaf_reg': np.int64(9), 'models__random_strength': 7.289950127425526, 'models__subsample': 0.7362738437443993}",1.2631614345624562,1.26316143443614,1.0000000413701846e-05
11,"{'models__learning_rate': 0.012783661501542146, 'models__depth': np.int64(10), 'models__iterations': np.int64(279), 'models__l2_leaf_reg': np.int64(3), 'models__random_strength': 5.9260148849097005, 'models__subsample': 0.7708890590765562}",1.4404644235890942,1.4404644234450477,1.0000000413701846e-05
12,"{'models__learning_rate': 0.07976531322596823, 'models__depth': np.int64(5), 'models__iterations': np.int64(182), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 7.704043203658667, 'models__subsample': 0.7781410052908035}",1.202344602053927,1.2023446019336925,1.0000000413701846e-05
13,"{'models__learning_rate': 0.07992921787836195, 'models__depth': np.int64(6), 'models__iterations': np.int64(112), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 9.144165651654594, 'models__subsample': 0.5449351435672135}",1.2285320181115533,1.2285320179887,1.0000000413701846e-05
14,"{'models__learning_rate': 0.07925586195594304, 'models__depth': np.int64(6), 'models__iterations': np.int64(57), 'models__l2_leaf_reg': np.int64(1), 'models__random_strength': 5.685522057224402, 'models__subsample': 1.0}",1.3061543782217238,1.3061543780911082,1.0000000413701846e-05
15,"{'models__learning_rate': 0.15, 'models__depth': np.int64(5), 'models__iterations': np.int64(50), 'models__l2_leaf_reg': np.int64(9), 'models__random_strength': 0.01, 'models__subsample': 1.0}",1.2978467197336554,1.2978467196038708,1.0000000413701846e-05
16,"{'models__learning_rate': 0.0632245526062885, 'models__depth': np.int64(6), 'models__iterations': np.int64(229), 'models__l2_leaf_reg': np.int64(9), 'models__random_strength': 6.688237968503677, 'models__subsample': 0.9558173935684391}",1.2131249825505448,1.2131249824292571,9.999994862585412e-06
17,"{'models__learning_rate': 0.07449706266347995, 'models__depth': np.int64(5), 'models__iterations': np.int64(264), 'models__l2_leaf_reg': np.int64(8), 'models__random_strength': 9.119780581546529, 'models__subsample': 1.0}",1.206952450551061,1.2069524504303655,1.0000000413701846e-05
18,"{'models__learning_rate': 0.0819008261072394, 'models__depth': np.int64(5), 'models__iterations': np.int64(172), 'models__l2_leaf_reg': np.int64(9), 'models__random_strength': 10.0, 'models__subsample': 0.8890460513875935}",1.1971922257837153,1.197192225663996,1.0000000413701846e-05
19,"{'models__learning_rate': 0.08133685102545117, 'models__depth': np.int64(5), 'models__iterations': np.int64(168), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 10.0, 'models__subsample': 0.9340872837119821}",1.19934319616638,1.1993431960467387,9.999989311465896e-06
20,"{'models__learning_rate': 0.13061368858183953, 'models__depth': np.int64(5), 'models__iterations': np.int64(300), 'models__l2_leaf_reg': np.int64(8), 'models__random_strength': 10.0, 'models__subsample': 0.4}",1.2670145971025755,1.2670145969758742,1.0000000413701846e-05
21,"{'models__learning_rate': 0.015477034131732185, 'models__depth': np.int64(5), 'models__iterations': np.int64(50), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 10.0, 'models__subsample': 0.4}",1.826248586339825,1.8262485861572,1.0000000413701846e-05
22,"{'models__learning_rate': 0.07864075276057904, 'models__depth': np.int64(4), 'models__iterations': np.int64(271), 'models__l2_leaf_reg': np.int64(10), 'models__random_strength': 4.879998959570404, 'models__subsample': 1.0}",1.211660119228309,1.211660119107143,9.999994862585412e-06
23,"{'models__learning_rate': 0.06897183484972329, 'models__depth': np.int64(3), 'models__iterations': np.int64(253), 'models__l2_leaf_reg': np.int64(8), 'models__random_strength': 10.0, 'models__subsample': 1.0}",1.1797212179881962,1.1797212178702239,1.0000000413701846e-05
