iteration,score,best_so_far
0,1.4085259850474339,1.4085259850474339
1,1.4718426249451049,1.4085259850474339
2,1.245880036946783,1.245880036946783
3,1.7286358637883987,1.245880036946783
4,1.1991263265645804,1.1991263265645804
5,1.175605774607888,1.175605774607888
6,1.2344327973862976,1.175605774607888
7,1.4057122960490414,1.175605774607888
8,1.6678454261702507,1.175605774607888
9,1.204427393104697,1.175605774607888
10,1.4934596305138508,1.175605774607888
11,1.1617228517850766,1.1617228517850766
12,1.7562706929330503,1.1617228517850766
13,1.2258256405459613,1.1617228517850766
14,1.202316889662215,1.1617228517850766
15,1.3572832882552077,1.1617228517850766
16,1.43521992689824,1.1617228517850766
17,1.161487262492681,1.161487262492681
18,1.4287874980059623,1.161487262492681
19,1.2194438021134513,1.161487262492681
20,1.3113499132260238,1.161487262492681
21,1.258012442170921,1.161487262492681
22,1.1770621087439883,1.161487262492681
23,1.290644055796021,1.161487262492681
24,1.235860888916008,1.161487262492681
25,1.373156811952752,1.161487262492681
26,1.4392018749135955,1.161487262492681
27,1.3956851493141944,1.161487262492681
28,1.3047706800349845,1.161487262492681
29,1.2147096535898705,1.161487262492681
30,1.1731217076001295,1.161487262492681
31,1.1524840875322957,1.1524840875322957
32,1.1996600787881893,1.1524840875322957
33,1.1971662625144017,1.1524840875322957
34,1.2486460928579783,1.1524840875322957
35,1.2660133640986837,1.1524840875322957
36,1.2324356551596003,1.1524840875322957
37,1.967386262370212,1.1524840875322957
38,1.2363384022039614,1.1524840875322957
39,1.3324498925281285,1.1524840875322957
40,1.2546249885968994,1.1524840875322957
41,1.2562033058447495,1.1524840875322957
42,1.3918326745293663,1.1524840875322957
43,1.6012775796925958,1.1524840875322957
44,1.4444964036016756,1.1524840875322957
45,1.4618552519032715,1.1524840875322957
46,1.1610552911937317,1.1524840875322957
47,1.2495487008424597,1.1524840875322957
48,1.2707271145232013,1.1524840875322957
49,1.1641648123597068,1.1524840875322957
50,1.2846520460027449,1.1524840875322957
51,1.3217982111801898,1.1524840875322957
52,1.2851204283601056,1.1524840875322957
53,1.2498214771546843,1.1524840875322957
54,1.5078830936085943,1.1524840875322957
55,1.3411247913030806,1.1524840875322957
56,1.2501663443307078,1.1524840875322957
57,1.1480070889184344,1.1480070889184344
58,1.258298589090255,1.1480070889184344
59,1.1421481738740935,1.1421481738740935
60,1.1586534877294103,1.1421481738740935
61,1.404417614820441,1.1421481738740935
62,1.1703582708001536,1.1421481738740935
63,1.2458630612636925,1.1421481738740935
64,1.2329503851901842,1.1421481738740935
65,1.3941040083102714,1.1421481738740935
66,1.2316690978013034,1.1421481738740935
67,1.298588548019619,1.1421481738740935
68,1.3836571119975665,1.1421481738740935
69,1.1868488032284028,1.1421481738740935
70,1.4982915621591475,1.1421481738740935
71,1.2763293306355885,1.1421481738740935
72,1.2102725602076736,1.1421481738740935
73,1.180442873163203,1.1421481738740935
74,1.3917420319855707,1.1421481738740935
75,1.2218001513244632,1.1421481738740935
76,1.2143413069004807,1.1421481738740935
77,1.1977494546879017,1.1421481738740935
78,1.582680404618115,1.1421481738740935
79,1.3299257599323495,1.1421481738740935
80,1.2484199206885378,1.1421481738740935
81,1.266827973453755,1.1421481738740935
82,1.4070199512860029,1.1421481738740935
83,1.2394500618861306,1.1421481738740935
84,1.3990988015005283,1.1421481738740935
85,1.3238231424628468,1.1421481738740935
86,1.1860471409328694,1.1421481738740935
87,1.2849622155821692,1.1421481738740935
88,1.289383655854808,1.1421481738740935
89,1.2141889578040208,1.1421481738740935
90,1.2644220292827268,1.1421481738740935
91,1.1930582558782916,1.1421481738740935
92,1.242527299956316,1.1421481738740935
93,1.18850853170278,1.1421481738740935
94,1.3372245919026005,1.1421481738740935
95,1.3797570746294634,1.1421481738740935
96,1.29307864521204,1.1421481738740935
97,1.2684857030736316,1.1421481738740935
98,1.2203373887680813,1.1421481738740935
99,1.4252627409778578,1.1421481738740935
