iteration,score,best_so_far
0,1.2121547760376759,1.2121547760376759
1,1.2490174778956267,1.2121547760376759
2,1.1433935449117607,1.1433935449117607
3,1.3668114592102747,1.1433935449117607
4,1.1068949372763883,1.1068949372763883
5,1.1388041376225935,1.1068949372763883
6,1.1123953858536295,1.1068949372763883
7,1.1963099616285746,1.1068949372763883
8,1.351494075497907,1.1068949372763883
9,1.1153234211253444,1.1068949372763883
10,1.2564048765188194,1.1068949372763883
11,1.1092189155699586,1.1068949372763883
12,1.3907833468822026,1.1068949372763883
13,1.1882380787515257,1.1068949372763883
14,1.1266187885171197,1.1068949372763883
15,1.1685666666988312,1.1068949372763883
16,1.2058768008757792,1.1068949372763883
17,1.1149047495529316,1.1068949372763883
18,1.2221346787523366,1.1068949372763883
19,1.1196595177778204,1.1068949372763883
20,1.1847268527082369,1.1068949372763883
21,1.1503498645580608,1.1068949372763883
22,1.1180479635206206,1.1068949372763883
23,1.1532874566793339,1.1068949372763883
24,1.114489794502238,1.1068949372763883
25,1.193815615252196,1.1068949372763883
26,1.2325051225386945,1.1068949372763883
27,1.1974659198200166,1.1068949372763883
28,1.1596847963045642,1.1068949372763883
29,1.1270327407103764,1.1068949372763883
30,1.112053303929245,1.1068949372763883
31,1.1282689174038882,1.1068949372763883
32,1.18069764706595,1.1068949372763883
33,1.1390813479321356,1.1068949372763883
34,1.1712434780107015,1.1068949372763883
35,1.1596044201649456,1.1068949372763883
36,1.2051536076963674,1.1068949372763883
37,1.5009574699735018,1.1068949372763883
38,1.1449204281687255,1.1068949372763883
39,1.1639407654843905,1.1068949372763883
40,1.1522231329972332,1.1068949372763883
41,1.1533328374935874,1.1068949372763883
42,1.209410761845419,1.1068949372763883
43,1.3275237582609059,1.1068949372763883
44,1.2397272972165265,1.1068949372763883
45,1.256861797457561,1.1068949372763883
46,1.1123725406499323,1.1068949372763883
47,1.1355393659146864,1.1068949372763883
48,1.147938227252404,1.1068949372763883
49,1.1223381712106089,1.1068949372763883
50,1.1613195969702914,1.1068949372763883
51,1.1676787180743393,1.1068949372763883
52,1.189360835960455,1.1068949372763883
53,1.147904636595116,1.1068949372763883
54,1.2796737373644473,1.1068949372763883
55,1.184533063565189,1.1068949372763883
56,1.1663943541166388,1.1068949372763883
57,1.119433390258753,1.1068949372763883
58,1.1794062474820064,1.1068949372763883
59,1.1115597530568488,1.1068949372763883
60,1.1006121504079838,1.1006121504079838
61,1.2060332577126216,1.1006121504079838
62,1.1196300309724132,1.1006121504079838
63,1.140121980490812,1.1006121504079838
64,1.1145908367818713,1.1006121504079838
65,1.1949026238489777,1.1006121504079838
66,1.143582682373861,1.1006121504079838
67,1.1689685382350734,1.1006121504079838
68,1.1843081883815578,1.1006121504079838
69,1.122772928042697,1.1006121504079838
70,1.265466292393505,1.1006121504079838
71,1.1599209846147904,1.1006121504079838
72,1.1433513373737438,1.1006121504079838
73,1.1425279987109496,1.1006121504079838
74,1.1878618626932818,1.1006121504079838
75,1.1613623442128271,1.1006121504079838
76,1.1214951007352794,1.1006121504079838
77,1.1114706147071038,1.1006121504079838
78,1.2934231934244813,1.1006121504079838
79,1.1718653224016506,1.1006121504079838
80,1.1406871821977134,1.1006121504079838
81,1.1432857109716357,1.1006121504079838
82,1.2079063241486734,1.1006121504079838
83,1.15577895404474,1.1006121504079838
84,1.2057756882658228,1.1006121504079838
85,1.163837670426984,1.1006121504079838
86,1.127960750954069,1.1006121504079838
87,1.1562845250276548,1.1006121504079838
88,1.1451063225609344,1.1006121504079838
89,1.1190301507572975,1.1006121504079838
90,1.1669048065776833,1.1006121504079838
91,1.101768809331163,1.1006121504079838
92,1.1504026647932724,1.1006121504079838
93,1.0993550679468915,1.0993550679468915
94,1.1828558807770122,1.0993550679468915
95,1.2062618977490178,1.0993550679468915
96,1.1642145563707873,1.0993550679468915
97,1.151857619391248,1.0993550679468915
98,1.155735646402033,1.0993550679468915
99,1.2012533917268622,1.0993550679468915
