learner,dimension,rep,bayes_final_tuning_mse,bayes_pehe,random_final_tuning_mse,random_pehe,delta_mse_bayes_minus_random,delta_pehe_bayes_minus_random
x_cb,6d,12,1.1439558342128116,0.2289155503500843,1.1737463116222069,0.2136972189979769,-0.029790477409395333,0.0152183313521074
x_cb,6d,13,1.1253311096668452,0.0971172128837983,1.1406921329972468,0.1037187993377578,-0.015361023330401569,-0.006601586453959488
x_cb,6d,14,1.0365637458728576,0.0985514322063222,1.045490182088358,0.086186357851618,-0.008926436215500377,0.0123650743547042
x_cb,6d,15,1.18630668983923,0.1945550741781865,1.2063167367783925,0.138832350232521,-0.020010046939162418,0.05572272394566549
x_cb,6d,16,1.20855803382424,0.1829138578185556,1.216487548766363,0.1542998736595451,-0.007929514942122795,0.028613984159010508
x_cb,6d,17,1.111309331784892,0.128719908114601,1.122921240409595,0.1179703058111163,-0.011611908624702849,0.010749602303484693
x_cb,6d,18,1.119831562960374,0.1411476962658764,1.1298265832329089,0.1243190190646627,-0.00999502027253496,0.0168286772012137
x_cb,6d,19,1.1836773239804643,0.1788188540990017,1.2042511984788111,0.1490171312142151,-0.0205738744983468,0.029801722884786608
x_cb,6d,20,1.1164186482418974,0.1076499740895789,1.1353428122740006,0.1313196415847869,-0.018924164032103175,-0.023669667495208005
x_cb,6d,21,1.1212745096759742,0.1430604752112054,1.1365304124440134,0.171454016747315,-0.015255902768039231,-0.028393541536109596
x_cb,6d,22,1.076761477363237,0.1097985603417619,1.0975962579448788,0.125492753347286,-0.020834780581641787,-0.01569419300552409
x_cb,6d,23,1.162709207398601,0.1635607387359373,1.1685430683574185,0.1243356538235702,-0.005833860958817549,0.03922508491236709
x_cb,6d,24,1.223528063691483,0.0740094644449712,1.2362980756159196,0.1014131987871962,-0.01277001192443672,-0.027403734342224997
x_cb,6d,25,1.0674597484516817,0.238029136370645,1.0900840667035412,0.2678374545507875,-0.02262431825185951,-0.029808318180142512
x_cb,6d,26,1.1501456663703304,0.1681569891776012,1.157956548088009,0.1786295390453706,-0.0078108817176785195,-0.01047254986776941
x_cb,6d,27,1.1328934568779785,0.1712700123148547,1.162211332037275,0.1859581358497894,-0.029317875159296403,-0.014688123534934705
x_cb,6d,28,1.0453936277597573,0.2755363119413525,1.0638208846371962,0.268698907646917,-0.018427256877438847,0.006837404294435467
